name,team_country,team_confederation,position,club,club_country,birth_date,birth_city,birth_country,birth_lat,birth_lon,caps,goals,is_foreign_born,birth_country_known
Kōki Ogawa,Japan,AFC,Forward,NEC,Netherlands,1997-08-08,Yokohama,Japan,35.45033333333333,139.63422222222223,15,11,false,true
Ayumu Seko,Japan,AFC,Defender,Le Havre,France,2000-06-07,Osaka,Japan,34.69375,135.5021111111111,14,0,false,true
Hiroki Itō,Japan,AFC,Defender,Bayern Munich,Germany,1999-05-12,Hamamatsu,Japan,34.71088888888889,137.72619444444445,24,1,false,true
Takehiro Tomiyasu,Japan,AFC,Defender,Ajax,Netherlands,1998-11-05,Fukuoka Prefecture,Japan,33.60611111111111,130.41805555555555,43,1,false,true
Tomoki Hayakawa,Japan,AFC,Goalkeeper,Kashima Antlers,Japan,1999-03-03,Kanagawa Prefecture,Japan,35.44775,139.6425277777778,4,0,false,true
Kaishū Sano,Japan,AFC,Midfielder,Mainz 05,Germany,2000-12-30,Tsuyama,Japan,35.06911111111111,134.00447222222223,13,0,false,true
Junnosuke Suzuki,Japan,AFC,Defender,Copenhagen,Denmark,2003-07-12,Gifu Prefecture,Japan,35.391194444444444,136.72219444444445,6,0,false,true
Kento Shiogai,Japan,AFC,Forward,VfL Wolfsburg,Germany,2005-03-26,Tokyo,Japan,35.68944444444445,139.69166666666666,2,0,false,true
Bart Verbruggen,Netherlands,UEFA,Goalkeeper,Brighton & Hove Albion,England,2002-08-18,Zwolle,Netherlands,52.516666666667,6.1,29,0,false,true
Lutsharel Geertruida,Netherlands,UEFA,Defender,Sunderland,England,2000-07-18,Rotterdam,Netherlands,51.92,4.48,21,0,false,true
Marten de Roon,Netherlands,UEFA,Midfielder,Atalanta,Italy,1991-03-29,Zwijndrecht,Netherlands,51.82399,4.61258,43,1,false,true
Virgil van Dijk,Netherlands,UEFA,Defender,Liverpool,England,1991-07-08,Breda,Netherlands,51.58888888888889,4.775833333333333,92,12,false,true
Nathan Aké,Netherlands,UEFA,Defender,Manchester City,England,1995-02-18,The Hague,Netherlands,52.08,4.31,59,5,false,true
Jan Paul van Hecke,Netherlands,UEFA,Defender,Brighton & Hove Albion,England,2000-06-08,Arnemuiden,Netherlands,51.5,3.6666666666667,12,0,false,true
Justin Kluivert,Netherlands,UEFA,Midfielder,Bournemouth,England,1999-05-05,Zaandam,Netherlands,52.441666666667,4.8422222222222,12,0,false,true
Ryan Gravenberch,Netherlands,UEFA,Midfielder,Liverpool,England,2002-05-16,Amsterdam,Netherlands,52.36666666666667,4.883333333333333,27,1,false,true
Wout Weghorst,Netherlands,UEFA,Forward,Ajax,Netherlands,1992-08-07,Amsterdam,Netherlands,52.36666666666667,4.883333333333333,52,14,false,true
Memphis Depay,Netherlands,UEFA,Forward,Corinthians,Brazil,1994-02-13,Moordrecht,Netherlands,51.9861,4.6681,109,55,false,true
Cody Gakpo,Netherlands,UEFA,Forward,Liverpool,England,1999-05-07,Eindhoven,Netherlands,51.434444444444,5.4841666666667,50,21,false,true
Mats Wieffer,Netherlands,UEFA,Defender,Brighton & Hove Albion,England,1999-11-16,Borne,Netherlands,52.3,6.75,15,1,false,true
Robin Roefs,Netherlands,UEFA,Goalkeeper,Sunderland,England,2003-01-17,Heeswijk-Dinther,Netherlands,51.6503,5.475,1,0,false,true
Tijjani Reijnders,Netherlands,UEFA,Midfielder,Manchester City,England,1998-07-29,Zwolle,Netherlands,52.516666666667,6.1,32,7,false,true
Micky van de Ven,Netherlands,UEFA,Defender,Tottenham Hotspur,England,2001-04-19,Wormer,Netherlands,52.4972,4.8089,21,1,false,true
Guus Til,Netherlands,UEFA,Midfielder,PSV Eindhoven,Netherlands,1997-12-22,Samfya,Zambia,-11.361944444444,29.559722222222,7,1,true,true
Noa Lang,Netherlands,UEFA,Forward,Galatasaray,Turkey,1999-06-17,Capelle aan den IJssel,Netherlands,51.93567,4.57819,15,3,false,true
Donyell Malen,Netherlands,UEFA,Forward,Roma,Italy,1999-01-19,Wieringen,Netherlands,52.9,4.97,53,13,false,true
Brian Brobbey,Netherlands,UEFA,Forward,Sunderland,England,2002-02-01,Amsterdam,Netherlands,52.36666666666667,4.883333333333333,12,1,false,true
Teun Koopmeiners,Netherlands,UEFA,Midfielder,Juventus,Italy,1998-02-28,Castricum,Netherlands,52.5517,4.6583,28,3,false,true
Frenkie de Jong,Netherlands,UEFA,Midfielder,Barcelona,Spain,1997-05-12,Arkel,Netherlands,51.8639,4.9944,66,2,false,true
Denzel Dumfries,Netherlands,UEFA,Defender,Inter Milan,Italy,1996-04-18,Rotterdam,Netherlands,51.92,4.48,72,11,false,true
Mark Flekken,Netherlands,UEFA,Goalkeeper,Bayer Leverkusen,Germany,1993-06-13,Kerkrade,Netherlands,50.866666666667,6.0666666666667,12,0,false,true
Crysencio Summerville,Netherlands,UEFA,Forward,West Ham United,England,2001-10-30,Rotterdam,Netherlands,51.92,4.48,2,0,false,true
Jorrel Hato,Netherlands,UEFA,Defender,Chelsea,England,2006-03-07,Rotterdam,Netherlands,51.92,4.48,8,0,false,true
Quinten Timber,Netherlands,UEFA,Midfielder,Marseille,France,2001-06-17,Utrecht,Netherlands,52.090833333333336,5.121666666666667,11,1,false,true
Jacob Widell Zetterström,Sweden,UEFA,Goalkeeper,Derby County,England,1998-07-11,Stockholm,Sweden,59.329444444444,18.068611111111,3,0,false,true
Gustaf Lagerbielke,Sweden,UEFA,Defender,Braga,Portugal,2000-04-10,Stockholm,Sweden,59.329444444444,18.068611111111,11,2,false,true
Victor Lindelöf,Sweden,UEFA,Defender,Aston Villa,England,1994-07-17,Västerås,Sweden,59.617319380941,16.542157497094,76,3,false,true
Isak Hien,Sweden,UEFA,Defender,Atalanta,Italy,1999-01-13,Kista,Sweden,59.401388888889,17.9425,29,0,false,true
Gabriel Gudmundsson,Sweden,UEFA,Defender,Leeds United,England,1999-04-29,Malmö,Sweden,55.583333333333336,13.0,24,0,false,true
Herman Johansson,Sweden,UEFA,Defender,FC Dallas,United States,1997-10-16,Örnsköldsvik,Sweden,63.265490487805,18.676183350641,3,0,false,true
Lucas Bergvall,Sweden,UEFA,Midfielder,Tottenham Hotspur,England,2006-02-02,Stockholm,Sweden,59.329444444444,18.068611111111,10,0,false,true
Daniel Svensson,Sweden,UEFA,Defender,Borussia Dortmund,Germany,2002-02-12,Stockholm,Sweden,59.329444444444,18.068611111111,13,0,false,true
Alexander Isak,Sweden,UEFA,Forward,Liverpool,England,1999-09-21,Stockholm,Sweden,59.329444444444,18.068611111111,58,17,false,true
Benjamin Nygren,Sweden,UEFA,Midfielder,Celtic,Scotland,2001-07-08,Gothenburg,Sweden,57.7075,11.9675,11,3,false,true
Anthony Elanga,Sweden,UEFA,Forward,Newcastle United,England,2002-04-27,Hyllie,Sweden,55.56138889,12.97555556,30,6,false,true
Viktor Johansson,Sweden,UEFA,Goalkeeper,Stoke City,England,1998-09-14,Stockholm,Sweden,59.329444444444,18.068611111111,12,0,false,true
Ken Sema,Sweden,UEFA,Midfielder,Pafos,Cyprus,1993-09-30,Norrköping Matteus church parish,Sweden,58.593094444444,16.171933333333,33,5,false,true
Hjalmar Ekdal,Sweden,UEFA,Defender,Burnley,England,1998-10-21,Stockholm,Sweden,59.329444444444,18.068611111111,13,0,false,true
Carl Starfelt,Sweden,UEFA,Defender,Celta Vigo,Spain,1995-06-01,Stockholm,Sweden,59.329444444444,18.068611111111,18,0,false,true
Jesper Karlström,Sweden,UEFA,Midfielder,Udinese,Italy,1995-06-21,Stockholm,Sweden,59.329444444444,18.068611111111,25,0,false,true
Viktor Gyökeres,Sweden,UEFA,Forward,Arsenal,England,1998-06-04,Stockholm,Sweden,59.329444444444,18.068611111111,33,20,false,true
Yasin Ayari,Sweden,UEFA,Midfielder,Brighton & Hove Albion,England,2003-10-06,Solna,Sweden,59.36004,18.00086,21,3,false,true
Mattias Svanberg,Sweden,UEFA,Midfielder,VfL Wolfsburg,Germany,1999-01-05,Malmö,Sweden,55.583333333333336,13.0,41,2,false,true
Eric Smith,Sweden,UEFA,Defender,FC St. Pauli,Germany,1997-01-08,Halmstad,Sweden,56.673972222222226,12.857277777777778,2,0,false,true
Alexander Bernhardsson,Sweden,UEFA,Defender,Holstein Kiel,Germany,1998-09-08,Gothenburg,Sweden,57.7075,11.9675,11,0,false,true
Besfort Zeneli,Sweden,UEFA,Midfielder,Union Saint-Gilloise,Belgium,2002-11-21,Säter,Sweden,60.343086946677,15.758795519301,8,0,false,true
Kristoffer Nordfeldt,Sweden,UEFA,Goalkeeper,AIK,Sweden,1989-06-23,Stockholm,Sweden,59.329444444444,18.068611111111,21,0,false,true
Elliot Stroud,Sweden,UEFA,Defender,Mjällby AIF,Sweden,2002-06-22,Uddevalla,Sweden,58.34916666666667,11.938055555555556,1,0,false,true
Gustaf Nilsson,Sweden,UEFA,Forward,Club Brugge,Belgium,1997-05-23,Sweden,"",61.0,15.0,10,4,false,false
Taha Ali,Sweden,UEFA,Forward,Malmö FF,Sweden,1998-07-01,Spånga-Kista församling,Sweden,59.391666666667,17.911666666667,2,0,false,true
Mouhib Chamakh,Tunisia,CAF,Goalkeeper,Club Africain,Tunisia,2001-08-25,Medenine,Tunisia,33.354722222222,10.505277777778,3,0,false,true
Ali Abdi,Tunisia,CAF,Defender,Nice,France,1993-12-20,Sfax,Tunisia,34.74,10.76,46,7,false,true
Montassar Talbi,Tunisia,CAF,Defender,Lorient,France,1998-05-26,Paris,France,48.85666666666667,2.352222222222222,64,4,true,true
Omar Rekik,Tunisia,CAF,Defender,Maribor,Slovenia,2001-12-20,Helmond,Netherlands,51.47968,5.65559,6,0,true,true
Adem Arous,Tunisia,CAF,Defender,Kasımpaşa,Turkey,2004-07-17,Medina,Saudi Arabia,24.47,39.61,2,0,true,true
Dylan Bronn,Tunisia,CAF,Defender,Servette,Switzerland,1995-06-19,Cannes,France,43.5525,7.0213888888889,52,2,true,true
Elias Achouri,Tunisia,CAF,Forward,Copenhagen,Denmark,1999-02-10,Saint-Denis,France,-20.878888888889,55.448055555556,30,4,true,true
Elias Saad,Tunisia,CAF,Forward,Hannover 96,Germany,1999-12-27,Hamburg,Holy Roman Empire,53.55,10.0,15,4,true,true
Hazem Mastouri,Tunisia,CAF,Forward,Dynamo Makhachkala,Russia,1997-06-18,Tunis,Tunisia,36.800833333333,10.18,19,4,false,true
Hannibal Mejbri,Tunisia,CAF,Midfielder,Burnley,England,2003-01-21,Ivry-sur-Seine,France,48.813888888889,2.3877777777778,45,1,true,true
Ismaël Gharbi,Tunisia,CAF,Midfielder,FC Augsburg,Germany,2004-04-10,Paris,France,48.85666666666667,2.352222222222222,17,2,true,true
Mortadha Ben Ouanes,Tunisia,CAF,Defender,Kasımpaşa,Turkey,1994-07-02,Sousse,Tunisia,35.833333333333,10.633333333333,18,0,false,true
Rani Khedira,Tunisia,CAF,Midfielder,Union Berlin,Germany,1994-01-27,Stuttgart,Germany,48.7775,9.18,3,0,true,true
Khalil Ayari,Tunisia,CAF,Midfielder,Paris Saint-Germain,France,2005-02-02,Tunis,Tunisia,36.800833333333,10.18,4,0,false,true
Hadj Mahmoud,Tunisia,CAF,Midfielder,Lugano,Switzerland,2000-04-24,Sousse,Tunisia,35.833333333333,10.633333333333,9,0,false,true
Aymen Dahmen,Tunisia,CAF,Goalkeeper,CS Sfaxien,Tunisia,1997-01-28,Sfax,Tunisia,34.74,10.76,37,0,false,true
Ellyes Skhiri,Tunisia,CAF,Midfielder,Eintracht Frankfurt,Germany,1995-05-10,Lunel,France,43.676944444444,4.1352777777778,83,4,true,true
Rayan Elloumi,Tunisia,CAF,Forward,Vancouver Whitecaps FC,Canada,2007-09-17,St. Albert,Canada,53.630277777778,-113.62583333333,4,0,true,true
Firas Chaouat,Tunisia,CAF,Forward,Club Africain,Tunisia,1996-05-08,Sfax,Tunisia,34.74,10.76,30,6,false,true
Yan Valery,Tunisia,CAF,Defender,Young Boys,Switzerland,1999-02-22,Champigny-sur-Marne,France,48.817222222222,2.5155555555556,22,0,true,true
Mohamed Amine Ben Hamida,Tunisia,CAF,Defender,Espérance de Tunis,Tunisia,1995-12-15,Tunis,Tunisia,36.800833333333,10.18,13,0,false,true
Sabri Ben Hessen,Tunisia,CAF,Goalkeeper,Étoile du Sahel,Tunisia,1996-06-13,Sfax,Tunisia,34.74,10.76,2,0,false,true
Moutaz Neffati,Tunisia,CAF,Defender,IFK Norrköping,Sweden,2004-09-04,Norrköping,Sweden,58.579331104671,16.149318388303,5,0,true,true
Raed Chikhaoui,Tunisia,CAF,Defender,US Monastir,Tunisia,2004-06-09,Sakiet Ezzit,Tunisia,34.8,10.77,0,0,false,true
Anis Ben Slimane,Tunisia,CAF,Midfielder,Norwich City,England,2001-03-16,Copenhagen,Denmark,55.676111111111,12.568888888889,41,4,true,true
Sebastian Tounekti,Tunisia,CAF,Midfielder,Celtic,Scotland,2002-07-13,Tromsø Municipality,Norway,69.64961,18.95701,12,1,true,true
Thibaut Courtois,Belgium,UEFA,Goalkeeper,Real Madrid,Spain,1992-05-11,Bree,Belgium,51.133333333333,5.5833333333333,109,0,false,true
Zeno Debast,Belgium,UEFA,Defender,Sporting CP,Portugal,2003-10-24,Halle,Belgium,50.736111111111114,4.237222222222222,26,1,false,true
Arthur Theate,Belgium,UEFA,Defender,Eintracht Frankfurt,Germany,2000-05-25,Liège,Belgium,50.639722222222225,5.570555555555556,33,1,false,true
Brandon Mechele,Belgium,UEFA,Defender,Club Brugge,Belgium,1993-01-28,Bredene,Belgium,51.2336,2.9756,9,1,false,true
Maxim De Cuyper,Belgium,UEFA,Defender,Brighton & Hove Albion,England,2000-12-22,Knokke-Heist,Belgium,51.341388888889,3.2869444444444,19,4,false,true
Axel Witsel,Belgium,UEFA,Midfielder,Girona,Spain,1989-01-12,Liège,Belgium,50.639722222222225,5.570555555555556,138,12,false,true
Kevin De Bruyne,Belgium,UEFA,Midfielder,Napoli,Italy,1991-06-28,Drongen,Belgium,51.0528,3.6617,119,37,false,true
Youri Tielemans,Belgium,UEFA,Midfielder,Aston Villa,England,1997-05-07,Sint-Pieters-Leeuw,Belgium,50.783333333333,4.25,85,13,false,true
Romelu Lukaku,Belgium,UEFA,Forward,Napoli,Italy,1993-05-13,Antwerp,Belgium,51.221111111111114,4.3997222222222225,126,90,false,true
Leandro Trossard,Belgium,UEFA,Forward,Arsenal,England,1994-12-04,Maasmechelen,Belgium,50.9967,5.7025,51,12,false,true
Jérémy Doku,Belgium,UEFA,Forward,Manchester City,England,2002-05-27,Antwerp,Belgium,51.221111111111114,4.3997222222222225,43,7,false,true
Senne Lammens,Belgium,UEFA,Goalkeeper,Manchester United,England,2002-07-07,Aaigem,Belgium,50.8892,3.9372,2,0,false,true
Mike Penders,Belgium,UEFA,Goalkeeper,Strasbourg,France,2005-07-31,Maasmechelen,Belgium,50.9967,5.7025,0,0,false,true
Dodi Lukébakio,Belgium,UEFA,Forward,Benfica,Portugal,1997-09-24,Asse,Belgium,50.9,4.2,30,6,false,true
Thomas Meunier,Belgium,UEFA,Defender,Lille,France,1991-09-12,Sainte-Ode,Belgium,50.02696,5.52387,80,10,false,true
Koni De Winter,Belgium,UEFA,Defender,Milan,Italy,2002-06-12,Antwerp,Belgium,51.221111111111114,4.3997222222222225,8,0,false,true
Charles De Ketelaere,Belgium,UEFA,Forward,Atalanta,Italy,2001-03-10,Bruges,Belgium,51.208888888888886,3.2241666666666666,30,6,false,true
Joaquin Seys,Belgium,UEFA,Defender,Club Brugge,Belgium,2005-03-28,Ostend,Belgium,51.225833333333334,2.9194444444444443,5,0,false,true
Diego Moreira,Belgium,UEFA,Midfielder,Strasbourg,France,2004-08-06,Liège,Belgium,50.639722222222225,5.570555555555556,3,0,false,true
Hans Vanaken,Belgium,UEFA,Midfielder,Club Brugge,Belgium,1992-08-24,Neerpelt,Belgium,51.227778,5.442222,34,7,false,true
Timothy Castagne,Belgium,UEFA,Defender,Fulham,England,1995-12-05,Arlon,Belgium,49.683611111111,5.8166666666667,63,2,false,true
Alexis Saelemaekers,Belgium,UEFA,Midfielder,Milan,Italy,1999-06-27,Berchem-Sainte-Agathe,Belgium,50.865,4.294722222222222,24,2,false,true
Nicolas Raskin,Belgium,UEFA,Midfielder,Rangers,Scotland,2001-02-23,Waregem,Belgium,50.881078333333335,3.4000994444444443,13,2,false,true
Amadou Onana,Belgium,UEFA,Midfielder,Aston Villa,England,2001-08-16,Dakar,Senegal,14.672555555555556,-17.432,29,1,true,true
Nathan Ngoy,Belgium,UEFA,Defender,Lille,France,2003-06-10,Belgium,Belgium,50.641111111111,4.6680555555556,4,0,false,true
Matias Fernandez-Pardo,Belgium,UEFA,Forward,Lille,France,2005-02-03,Brussels,Belgium,50.846666666666664,4.351666666666667,2,0,false,true
Mohamed El Shenawy,Egypt,CAF,Goalkeeper,Al Ahly,Egypt,1988-12-18,Kafr el-Sheikh,Egypt,31.1,30.95,76,0,false,true
Yasser Ibrahim,Egypt,CAF,Defender,Al Ahly,Egypt,1993-02-10,Mansoura,Egypt,31.05,31.383333333333,17,1,false,true
Mohamed Hany,Egypt,CAF,Defender,Al Ahly,Egypt,1996-02-02,Cairo,Egypt,30.044444444444444,31.235833333333332,42,0,false,true
Hossam Abdelmaguid,Egypt,CAF,Defender,Zamalek,Egypt,2001-04-30,Egypt,Egypt,27.0,29.0,13,0,false,true
Ramy Rabia,Egypt,CAF,Defender,Al Ain,United Arab Emirates,1993-05-20,Cairo,Egypt,30.044444444444444,31.235833333333332,44,5,false,true
Mohamed Abdelmonem,Egypt,CAF,Defender,Nice,France,1999-02-01,Zagazig,Egypt,30.566666666667,31.5,36,3,false,true
Trézéguet,Egypt,CAF,Forward,Al Ahly,Egypt,1994-10-01,Kafr el-Sheikh,Egypt,31.1,30.95,96,23,false,true
Emam Ashour,Egypt,CAF,Midfielder,Al Ahly,Egypt,1998-02-20,Mansoura,Egypt,31.05,31.383333333333,29,0,false,true
Hamza Abdelkarim,Egypt,CAF,Forward,Barcelona B,Spain,2008-01-01,Mansoura,Egypt,31.05,31.383333333333,2,0,false,true
Mohamed Salah,Egypt,CAF,Forward,Liverpool,England,1992-06-15,Nagrig,Egypt,30.9725,30.866944444444446,116,67,false,true
Mostafa Ziko,Egypt,CAF,Midfielder,Pyramids,Egypt,1997-04-27,Monufia Governorate,Egypt,30.52,30.99,2,2,false,true
Haissem Hassan,Egypt,CAF,Forward,Oviedo,Spain,2002-02-08,Paris,France,48.85666666666667,2.352222222222222,4,0,true,true
Ahmed Fatouh,Egypt,CAF,Defender,Zamalek,Egypt,1998-03-22,Cairo,Egypt,30.044444444444444,31.235833333333332,39,1,false,true
Hamdy Fathy,Egypt,CAF,Midfielder,Al-Wakrah,Qatar,1994-09-29,Beheira Governorate,Egypt,30.61,30.43,63,3,false,true
Karim Hafez,Egypt,CAF,Defender,Pyramids,Egypt,1996-03-12,Cairo,Egypt,30.044444444444444,31.235833333333332,9,0,false,true
El Mahdy Soliman,Egypt,CAF,Goalkeeper,Zamalek,Egypt,1987-06-08,Cairo,Egypt,30.044444444444444,31.235833333333332,0,0,false,true
Mohanad Lasheen,Egypt,CAF,Midfielder,Pyramids,Egypt,1996-05-29,Cairo,Egypt,30.044444444444444,31.235833333333332,23,0,false,true
Nabil Emad,Egypt,CAF,Midfielder,Al-Najma,Saudi Arabia,1996-04-06,El Mahalla El Kubra,Egypt,30.966666666667,31.166666666667,12,0,false,true
Marwan Attia,Egypt,CAF,Midfielder,Al Ahly,Egypt,1998-08-01,Kafr el-Dawwar,Egypt,31.133888888889,30.129722222222,34,1,false,true
Ibrahim Adel,Egypt,CAF,Forward,Nordsjælland,Denmark,2001-04-23,Port Said,Egypt,31.2625,32.306111111111115,24,3,false,true
Mahmoud Saber,Egypt,CAF,Midfielder,ZED,Egypt,2001-07-30,"","",,,15,1,false,false
Omar Marmoush,Egypt,CAF,Forward,Manchester City,England,1999-02-07,Cairo,Egypt,30.044444444444444,31.235833333333332,50,11,false,true
Mostafa Shobeir,Egypt,CAF,Goalkeeper,Al Ahly,Egypt,2000-05-15,Giza,Egypt,29.987,31.2118,9,0,false,true
Tarek Alaa,Egypt,CAF,Defender,ZED,Egypt,2002-01-05,"","",,,3,0,false,false
Zizo,Egypt,CAF,Forward,Al Ahly,Egypt,1996-01-10,Egypt,Egypt,27.0,29.0,63,5,false,true
Mohamed Alaa,Egypt,CAF,Goalkeeper,El Gouna,Egypt,1999-01-01,Ismailia,Egypt,30.583333333333,32.266666666667,0,0,false,true
Alireza Beiranvand,Iran,AFC,Goalkeeper,Tractor,Iran,1992-09-21,Sarab-e Yas,Iran,33.43083333,48.34305556,86,0,false,true
Saleh Hardani,Iran,AFC,Defender,Esteghlal,Iran,1998-12-26,Bahmai County,Iran,30.891583333333,50.091830555556,18,1,false,true
Ehsan Hajsafi,Iran,AFC,Defender,Sepahan,Iran,1990-02-25,Kashan,Iran,33.988055555555555,51.4425,146,7,false,true
Shojae Khalilzadeh,Iran,AFC,Defender,Tractor,Iran,1989-05-14,Bahnemir,Iran,36.66833333333334,52.76166666666667,58,2,false,true
Milad Mohammadi,Iran,AFC,Defender,Persepolis,Iran,1993-09-29,Tehran,Iran,35.68888888888889,51.389722222222225,76,1,false,true
Saeid Ezatolahi,Iran,AFC,Midfielder,Shabab Al Ahli,United Arab Emirates,1996-10-01,Bandar-e Anzali,Iran,37.473055555555554,49.45777777777778,83,2,false,true
Alireza Jahanbakhsh,Iran,AFC,Midfielder,Dender EH,Belgium,1993-08-11,Qazvin,Iran,36.28543666666667,50.0041,99,17,false,true
Mohammad Mohebi,Iran,AFC,Midfielder,Rostov,Russia,1998-12-20,Bushehr,Iran,28.968888888888888,50.836666666666666,37,14,false,true
Mehdi Taremi,Iran,AFC,Forward,Olympiacos,Greece,1992-07-18,Bushehr,Iran,28.968888888888888,50.836666666666666,105,60,false,true
Mehdi Ghayedi,Iran,AFC,Forward,Al Nasr,United Arab Emirates,1998-12-05,Bushehr,Iran,28.968888888888888,50.836666666666666,30,10,false,true
Ali Alipour,Iran,AFC,Forward,Persepolis,Iran,1995-11-11,Qaem Shahr,Iran,36.463055555555556,52.86,14,1,false,true
Payam Niazmand,Iran,AFC,Goalkeeper,Persepolis,Iran,1995-04-06,Tehran,Iran,35.68888888888889,51.389722222222225,15,0,false,true
Hossein Kanaanizadegan,Iran,AFC,Defender,Persepolis,Iran,1994-03-23,Mahshahr,Iran,30.556666666666665,49.18861111111111,65,6,false,true
Saman Ghoddos,Iran,AFC,Midfielder,Kalba,United Arab Emirates,1993-09-06,Piranshahr Sugar Factory,Iran,,,68,3,false,true
Rouzbeh Cheshmi,Iran,AFC,Midfielder,Esteghlal,Iran,1993-07-24,Tehran,Iran,35.68888888888889,51.389722222222225,40,3,false,true
Mahdi Torabi,Iran,AFC,Midfielder,Tractor,Iran,1994-09-10,Eshtehard,Iran,35.72555556,50.36611111,52,7,false,true
Arya Yousefi,Iran,AFC,Defender,Sepahan,Iran,2002-04-22,Mahshahr,Iran,30.556666666666665,49.18861111111111,14,1,false,true
Amirhossein Hosseinzadeh,Iran,AFC,Forward,Tractor,Iran,2000-10-30,Tehran,Iran,35.68888888888889,51.389722222222225,18,5,false,true
Ali Nemati,Iran,AFC,Defender,Foolad,Iran,1996-02-08,Nishapur,Iran,36.21333333333333,58.795833333333334,18,0,false,true
Shahriyar Moghanlou,Iran,AFC,Forward,Kalba,United Arab Emirates,1994-12-21,Zanjan,Iran,36.666666666667,48.483333333333,21,2,false,true
Mohammad Ghorbani,Iran,AFC,Midfielder,Al Wahda,United Arab Emirates,2001-10-07,Arak,Iran,34.095,49.698055555555555,16,0,false,true
Hossein Hosseini,Iran,AFC,Goalkeeper,Sepahan,Iran,1992-06-30,Shiraz,Iran,29.61,52.5425,13,0,false,true
Ramin Rezaeian,Iran,AFC,Defender,Foolad,Iran,1990-03-21,Sari,Iran,36.565833333333,53.059722222222,74,8,false,true
Dennis Eckert,Iran,AFC,Forward,Standard Liège,Belgium,1997-01-09,Bonn,Germany,50.735277777777775,7.102222222222222,0,0,true,true
Danial Eiri,Iran,AFC,Defender,Malavan,Iran,2003-10-26,Gonbad-e Kavus,Iran,37.25004,55.16721,0,0,false,true
Amirmohammad Razzaghinia,Iran,AFC,Midfielder,Esteghlal,Iran,2006-04-11,Yazd,Iran,31.897222222222222,54.3675,4,0,false,true
Max Crocombe,New Zealand,OFC,Goalkeeper,Millwall,England,1993-08-12,Auckland,New Zealand,-36.84916666666667,174.76527777777778,24,0,false,true
Tim Payne,New Zealand,OFC,Defender,Wellington Phoenix,New Zealand,1994-01-10,Auckland,New Zealand,-36.84916666666667,174.76527777777778,51,3,false,true
Francis de Vries,New Zealand,OFC,Defender,Auckland FC,New Zealand,1994-11-28,Christchurch,New Zealand,-43.53111111111111,172.63611111111112,20,1,false,true
Tyler Bindon,New Zealand,OFC,Defender,Sheffield United,England,2005-01-27,Auckland,New Zealand,-36.84916666666667,174.76527777777778,25,3,false,true
Michael Boxall,New Zealand,OFC,Defender,Minnesota United FC,United States,1988-08-18,Auckland,New Zealand,-36.84916666666667,174.76527777777778,63,1,false,true
Joe Bell,New Zealand,OFC,Midfielder,Viking,Norway,1999-04-27,Bristol,United Kingdom,51.45361111111111,-2.5975,32,1,true,true
Logan Rogerson,New Zealand,OFC,Forward,Auckland FC,New Zealand,1998-05-28,New Zealand,New Zealand,-41.2,174.0,18,2,false,true
Marko Stamenić,New Zealand,OFC,Midfielder,Swansea City,Wales,2002-02-19,Wellington,New Zealand,-41.288888888889,174.77722222222,39,3,false,true
Chris Wood,New Zealand,OFC,Forward,Nottingham Forest,England,1991-12-07,Auckland,New Zealand,-36.84916666666667,174.76527777777778,90,45,false,true
Sarpreet Singh,New Zealand,OFC,Midfielder,Wellington Phoenix,New Zealand,1999-02-20,Auckland,New Zealand,-36.84916666666667,174.76527777777778,28,3,false,true
Elijah Just,New Zealand,OFC,Midfielder,Motherwell,Scotland,2000-05-01,Palmerston North,New Zealand,-40.354911,175.609511,44,9,false,true
Alex Paulsen,New Zealand,OFC,Goalkeeper,Lechia Gdańsk,Poland,2002-07-04,Auckland,New Zealand,-36.84916666666667,174.76527777777778,8,0,false,true
Liberato Cacace,New Zealand,OFC,Defender,Wrexham,Wales,2000-09-27,Wellington,New Zealand,-41.288888888889,174.77722222222,37,1,false,true
Alex Rufer,New Zealand,OFC,Midfielder,Wellington Phoenix,New Zealand,1996-06-12,Wellington,New Zealand,-41.288888888889,174.77722222222,26,0,false,true
Nando Pijnaker,New Zealand,OFC,Defender,Auckland FC,New Zealand,1999-02-25,Zutphen,Netherlands,52.14,6.195,25,0,true,true
Finn Surman,New Zealand,OFC,Defender,Portland Timbers,United States,2003-09-23,Christchurch,New Zealand,-43.53111111111111,172.63611111111112,19,2,false,true
Kosta Barbarouses,New Zealand,OFC,Forward,Western Sydney Wanderers,Australia,1990-02-19,Wellington,New Zealand,-41.288888888889,174.77722222222,76,10,false,true
Ben Waine,New Zealand,OFC,Forward,Port Vale,England,2001-06-11,Wellington,New Zealand,-41.288888888889,174.77722222222,31,9,false,true
Ben Old,New Zealand,OFC,Midfielder,Saint-Étienne,France,2002-08-13,Auckland,New Zealand,-36.84916666666667,174.76527777777778,24,2,false,true
Callum McCowatt,New Zealand,OFC,Midfielder,Silkeborg,Denmark,1999-04-30,Auckland,New Zealand,-36.84916666666667,174.76527777777778,32,4,false,true
Jesse Randall,New Zealand,OFC,Forward,Auckland FC,New Zealand,2002-08-19,Wellington,New Zealand,-41.288888888889,174.77722222222,11,2,false,true
Michael Woud,New Zealand,OFC,Goalkeeper,Auckland FC,New Zealand,1999-01-16,Auckland,New Zealand,-36.84916666666667,174.76527777777778,6,0,false,true
